dataset,instance_id,image,on_dockerhub
swebench_verified,sympy__sympy-21930,swebench/sweb.eval.x86_64.sympy_1776_sympy-21930,True
swebench_verified,sympy__sympy-22080,swebench/sweb.eval.x86_64.sympy_1776_sympy-22080,True
swebench_verified,sympy__sympy-22456,swebench/sweb.eval.x86_64.sympy_1776_sympy-22456,True
swebench_verified,sympy__sympy-22714,swebench/sweb.eval.x86_64.sympy_1776_sympy-22714,True
swebench_verified,sympy__sympy-22914,swebench/sweb.eval.x86_64.sympy_1776_sympy-22914,True
swebench_verified,sympy__sympy-23262,swebench/sweb.eval.x86_64.sympy_1776_sympy-23262,True
swebench_verified,sympy__sympy-23413,swebench/sweb.eval.x86_64.sympy_1776_sympy-23413,True
swebench_verified,sympy__sympy-23534,swebench/sweb.eval.x86_64.sympy_1776_sympy-23534,True
swebench_verified,sympy__sympy-23824,swebench/sweb.eval.x86_64.sympy_1776_sympy-23824,True
swebench_verified,sympy__sympy-23950,swebench/sweb.eval.x86_64.sympy_1776_sympy-23950,True
swebench_verified,sympy__sympy-24066,swebench/sweb.eval.x86_64.sympy_1776_sympy-24066,True
swebench_verified,sympy__sympy-24213,swebench/sweb.eval.x86_64.sympy_1776_sympy-24213,True
swebench_verified,sympy__sympy-24443,swebench/sweb.eval.x86_64.sympy_1776_sympy-24443,True
swebench_verified,sympy__sympy-24539,swebench/sweb.eval.x86_64.sympy_1776_sympy-24539,True
swebench_verified,sympy__sympy-24562,swebench/sweb.eval.x86_64.sympy_1776_sympy-24562,True
swebench_verified,sympy__sympy-24661,swebench/sweb.eval.x86_64.sympy_1776_sympy-24661,True
swebench_lite,astropy__astropy-12907,swebench/sweb.eval.x86_64.astropy_1776_astropy-12907,True
swebench_lite,astropy__astropy-14182,swebench/sweb.eval.x86_64.astropy_1776_astropy-14182,True
swebench_lite,astropy__astropy-14365,swebench/sweb.eval.x86_64.astropy_1776_astropy-14365,True
swebench_lite,astropy__astropy-14995,swebench/sweb.eval.x86_64.astropy_1776_astropy-14995,True
swebench_lite,astropy__astropy-6938,swebench/sweb.eval.x86_64.astropy_1776_astropy-6938,True
swebench_lite,astropy__astropy-7746,swebench/sweb.eval.x86_64.astropy_1776_astropy-7746,True
swebench_lite,django__django-10914,swebench/sweb.eval.x86_64.django_1776_django-10914,True
swebench_lite,django__django-10924,swebench/sweb.eval.x86_64.django_1776_django-10924,True
swebench_lite,django__django-11001,swebench/sweb.eval.x86_64.django_1776_django-11001,True
swebench_lite,django__django-11019,swebench/sweb.eval.x86_64.django_1776_django-11019,True
swebench_lite,django__django-11039,swebench/sweb.eval.x86_64.django_1776_django-11039,True
swebench_lite,django__django-11049,swebench/sweb.eval.x86_64.django_1776_django-11049,True
swebench_lite,django__django-11099,swebench/sweb.eval.x86_64.django_1776_django-11099,True
swebench_lite,django__django-11133,swebench/sweb.eval.x86_64.django_1776_django-11133,True
swebench_lite,django__django-11179,swebench/sweb.eval.x86_64.django_1776_django-11179,True
swebench_lite,django__django-11283,swebench/sweb.eval.x86_64.django_1776_django-11283,True
swebench_lite,django__django-11422,swebench/sweb.eval.x86_64.django_1776_django-11422,True
swebench_lite,django__django-11564,swebench/sweb.eval.x86_64.django_1776_django-11564,True
swebench_lite,django__django-11583,swebench/sweb.eval.x86_64.django_1776_django-11583,True
swebench_lite,django__django-11620,swebench/sweb.eval.x86_64.django_1776_django-11620,True
swebench_lite,django__django-11630,swebench/sweb.eval.x86_64.django_1776_django-11630,True
swebench_lite,django__django-11742,swebench/sweb.eval.x86_64.django_1776_django-11742,True
swebench_lite,django__django-11797,swebench/sweb.eval.x86_64.django_1776_django-11797,True
swebench_lite,django__django-11815,swebench/sweb.eval.x86_64.django_1776_django-11815,True
swebench_lite,django__django-11848,swebench/sweb.eval.x86_64.django_1776_django-11848,True
swebench_lite,django__django-11905,swebench/sweb.eval.x86_64.django_1776_django-11905,True
swebench_lite,django__django-11910,swebench/sweb.eval.x86_64.django_1776_django-11910,True
swebench_lite,django__django-11964,swebench/sweb.eval.x86_64.django_1776_django-11964,True
swebench_lite,django__django-11999,swebench/sweb.eval.x86_64.django_1776_django-11999,True
swebench_lite,django__django-12113,swebench/sweb.eval.x86_64.django_1776_django-12113,True
swebench_lite,django__django-12125,swebench/sweb.eval.x86_64.django_1776_django-12125,True
swebench_lite,django__django-12184,swebench/sweb.eval.x86_64.django_1776_django-12184,True
swebench_lite,django__django-12284,swebench/sweb.eval.x86_64.django_1776_django-12284,True
swebench_lite,django__django-12286,swebench/sweb.eval.x86_64.django_1776_django-12286,True
swebench_lite,django__django-12308,swebench/sweb.eval.x86_64.django_1776_django-12308,True
swebench_lite,django__django-12453,swebench/sweb.eval.x86_64.django_1776_django-12453,True
swebench_lite,django__django-12470,swebench/sweb.eval.x86_64.django_1776_django-12470,True
swebench_lite,django__django-12497,swebench/sweb.eval.x86_64.django_1776_django-12497,True
swebench_lite,django__django-12589,swebench/sweb.eval.x86_64.django_1776_django-12589,True
swebench_lite,django__django-12700,swebench/sweb.eval.x86_64.django_1776_django-12700,True
swebench_lite,django__django-12708,swebench/sweb.eval.x86_64.django_1776_django-12708,True
swebench_lite,django__django-12747,swebench/sweb.eval.x86_64.django_1776_django-12747,True
swebench_lite,django__django-12856,swebench/sweb.eval.x86_64.django_1776_django-12856,True
swebench_lite,django__django-12908,swebench/sweb.eval.x86_64.django_1776_django-12908,True
swebench_lite,django__django-12915,swebench/sweb.eval.x86_64.django_1776_django-12915,True
swebench_lite,django__django-12983,swebench/sweb.eval.x86_64.django_1776_django-12983,True
swebench_lite,django__django-13028,swebench/sweb.eval.x86_64.django_1776_django-13028,True
swebench_lite,django__django-13033,swebench/sweb.eval.x86_64.django_1776_django-13033,True
swebench_lite,django__django-13158,swebench/sweb.eval.x86_64.django_1776_django-13158,True
swebench_lite,django__django-13220,swebench/sweb.eval.x86_64.django_1776_django-13220,True
swebench_lite,django__django-13230,swebench/sweb.eval.x86_64.django_1776_django-13230,True
swebench_lite,django__django-13265,swebench/sweb.eval.x86_64.django_1776_django-13265,True
swebench_lite,django__django-13315,swebench/sweb.eval.x86_64.django_1776_django-13315,True
swebench_lite,django__django-13321,swebench/sweb.eval.x86_64.django_1776_django-13321,True
swebench_lite,django__django-13401,swebench/sweb.eval.x86_64.django_1776_django-13401,True
swebench_lite,django__django-13447,swebench/sweb.eval.x86_64.django_1776_django-13447,True
swebench_lite,django__django-13448,swebench/sweb.eval.x86_64.django_1776_django-13448,True
swebench_lite,django__django-13551,swebench/sweb.eval.x86_64.django_1776_django-13551,True
swebench_lite,django__django-13590,swebench/sweb.eval.x86_64.django_1776_django-13590,True
swebench_lite,django__django-13658,swebench/sweb.eval.x86_64.django_1776_django-13658,True
swebench_lite,django__django-13660,swebench/sweb.eval.x86_64.django_1776_django-13660,True
swebench_lite,django__django-13710,swebench/sweb.eval.x86_64.django_1776_django-13710,True
swebench_lite,django__django-13757,swebench/sweb.eval.x86_64.django_1776_django-13757,True
swebench_lite,django__django-13768,swebench/sweb.eval.x86_64.django_1776_django-13768,True
swebench_lite,django__django-13925,swebench/sweb.eval.x86_64.django_1776_django-13925,True
swebench_lite,django__django-13933,swebench/sweb.eval.x86_64.django_1776_django-13933,True
swebench_lite,django__django-13964,swebench/sweb.eval.x86_64.django_1776_django-13964,True
swebench_lite,django__django-14016,swebench/sweb.eval.x86_64.django_1776_django-14016,True
swebench_lite,django__django-14017,swebench/sweb.eval.x86_64.django_1776_django-14017,True
swebench_lite,django__django-14155,swebench/sweb.eval.x86_64.django_1776_django-14155,True
swebench_lite,django__django-14238,swebench/sweb.eval.x86_64.django_1776_django-14238,True
swebench_lite,django__django-14382,swebench/sweb.eval.x86_64.django_1776_django-14382,True
swebench_lite,django__django-14411,swebench/sweb.eval.x86_64.django_1776_django-14411,True
swebench_lite,django__django-14534,swebench/sweb.eval.x86_64.django_1776_django-14534,True
swebench_lite,django__django-14580,swebench/sweb.eval.x86_64.django_1776_django-14580,True
swebench_lite,django__django-14608,swebench/sweb.eval.x86_64.django_1776_django-14608,True
swebench_lite,django__django-14667,swebench/sweb.eval.x86_64.django_1776_django-14667,True
swebench_lite,django__django-14672,swebench/sweb.eval.x86_64.django_1776_django-14672,True
swebench_lite,django__django-14730,swebench/sweb.eval.x86_64.django_1776_django-14730,True
swebench_lite,django__django-14752,swebench/sweb.eval.x86_64.django_1776_django-14752,True
swebench_lite,django__django-14787,swebench/sweb.eval.x86_64.django_1776_django-14787,True
swebench_lite,django__django-14855,swebench/sweb.eval.x86_64.django_1776_django-14855,True
swebench_lite,django__django-14915,swebench/sweb.eval.x86_64.django_1776_django-14915,True
swebench_lite,django__django-14997,swebench/sweb.eval.x86_64.django_1776_django-14997,True
swebench_lite,django__django-14999,swebench/sweb.eval.x86_64.django_1776_django-14999,True
swebench_lite,django__django-15061,swebench/sweb.eval.x86_64.django_1776_django-15061,True
swebench_lite,django__django-15202,swebench/sweb.eval.x86_64.django_1776_django-15202,True
swebench_lite,django__django-15213,swebench/sweb.eval.x86_64.django_1776_django-15213,True
swebench_lite,django__django-15252,swebench/sweb.eval.x86_64.django_1776_django-15252,True
swebench_lite,django__django-15320,swebench/sweb.eval.x86_64.django_1776_django-15320,True
swebench_lite,django__django-15347,swebench/sweb.eval.x86_64.django_1776_django-15347,True
swebench_lite,django__django-15388,swebench/sweb.eval.x86_64.django_1776_django-15388,True
swebench_lite,django__django-15400,swebench/sweb.eval.x86_64.django_1776_django-15400,True
swebench_lite,django__django-15498,swebench/sweb.eval.x86_64.django_1776_django-15498,True
swebench_lite,django__django-15695,swebench/sweb.eval.x86_64.django_1776_django-15695,True
swebench_lite,django__django-15738,swebench/sweb.eval.x86_64.django_1776_django-15738,True
swebench_lite,django__django-15781,swebench/sweb.eval.x86_64.django_1776_django-15781,True
swebench_lite,django__django-15789,swebench/sweb.eval.x86_64.django_1776_django-15789,True
swebench_lite,django__django-15790,swebench/sweb.eval.x86_64.django_1776_django-15790,True
swebench_lite,django__django-15814,swebench/sweb.eval.x86_64.django_1776_django-15814,True
swebench_lite,django__django-15819,swebench/sweb.eval.x86_64.django_1776_django-15819,True
swebench_lite,django__django-15851,swebench/sweb.eval.x86_64.django_1776_django-15851,True
swebench_lite,django__django-15902,swebench/sweb.eval.x86_64.django_1776_django-15902,True
swebench_lite,django__django-15996,swebench/sweb.eval.x86_64.django_1776_django-15996,True
swebench_lite,django__django-16041,swebench/sweb.eval.x86_64.django_1776_django-16041,True
swebench_lite,django__django-16046,swebench/sweb.eval.x86_64.django_1776_django-16046,True
swebench_lite,django__django-16139,swebench/sweb.eval.x86_64.django_1776_django-16139,True
swebench_lite,django__django-16229,swebench/sweb.eval.x86_64.django_1776_django-16229,True
swebench_lite,django__django-16255,swebench/sweb.eval.x86_64.django_1776_django-16255,True
swebench_lite,django__django-16379,swebench/sweb.eval.x86_64.django_1776_django-16379,True
swebench_lite,django__django-16400,swebench/sweb.eval.x86_64.django_1776_django-16400,True
swebench_lite,django__django-16408,swebench/sweb.eval.x86_64.django_1776_django-16408,True
swebench_lite,django__django-16527,swebench/sweb.eval.x86_64.django_1776_django-16527,True
swebench_lite,django__django-16595,swebench/sweb.eval.x86_64.django_1776_django-16595,True
swebench_lite,django__django-16816,swebench/sweb.eval.x86_64.django_1776_django-16816,True
swebench_lite,django__django-16820,swebench/sweb.eval.x86_64.django_1776_django-16820,True
swebench_lite,django__django-16873,swebench/sweb.eval.x86_64.django_1776_django-16873,True
swebench_lite,django__django-16910,swebench/sweb.eval.x86_64.django_1776_django-16910,True
swebench_lite,django__django-17051,swebench/sweb.eval.x86_64.django_1776_django-17051,True
swebench_lite,django__django-17087,swebench/sweb.eval.x86_64.django_1776_django-17087,True
swebench_lite,matplotlib__matplotlib-18869,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-18869,True
swebench_lite,matplotlib__matplotlib-22711,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-22711,True
swebench_lite,matplotlib__matplotlib-22835,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-22835,True
swebench_lite,matplotlib__matplotlib-23299,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23299,True
swebench_lite,matplotlib__matplotlib-23314,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23314,True
swebench_lite,matplotlib__matplotlib-23476,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23476,True
swebench_lite,matplotlib__matplotlib-23562,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23562,True
swebench_lite,matplotlib__matplotlib-23563,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23563,True
swebench_lite,matplotlib__matplotlib-23913,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23913,True
swebench_lite,matplotlib__matplotlib-23964,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23964,True
swebench_lite,matplotlib__matplotlib-23987,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-23987,True
swebench_lite,matplotlib__matplotlib-24149,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-24149,True
swebench_lite,matplotlib__matplotlib-24265,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-24265,True
swebench_lite,matplotlib__matplotlib-24334,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-24334,True
swebench_lite,matplotlib__matplotlib-24970,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-24970,True
swebench_lite,matplotlib__matplotlib-25079,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-25079,True
swebench_lite,matplotlib__matplotlib-25311,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-25311,True
swebench_lite,matplotlib__matplotlib-25332,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-25332,True
swebench_lite,matplotlib__matplotlib-25433,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-25433,True
swebench_lite,matplotlib__matplotlib-25442,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-25442,True
swebench_lite,matplotlib__matplotlib-25498,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-25498,True
swebench_lite,matplotlib__matplotlib-26011,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-26011,True
swebench_lite,matplotlib__matplotlib-26020,swebench/sweb.eval.x86_64.matplotlib_1776_matplotlib-26020,True
swebench_lite,mwaskom__seaborn-2848,swebench/sweb.eval.x86_64.mwaskom_1776_seaborn-2848,True
swebench_lite,mwaskom__seaborn-3010,swebench/sweb.eval.x86_64.mwaskom_1776_seaborn-3010,True
swebench_lite,mwaskom__seaborn-3190,swebench/sweb.eval.x86_64.mwaskom_1776_seaborn-3190,True
swebench_lite,mwaskom__seaborn-3407,swebench/sweb.eval.x86_64.mwaskom_1776_seaborn-3407,True
swebench_lite,pallets__flask-4045,swebench/sweb.eval.x86_64.pallets_1776_flask-4045,True
swebench_lite,pallets__flask-4992,swebench/sweb.eval.x86_64.pallets_1776_flask-4992,True
swebench_lite,pallets__flask-5063,swebench/sweb.eval.x86_64.pallets_1776_flask-5063,True
swebench_lite,psf__requests-1963,swebench/sweb.eval.x86_64.psf_1776_requests-1963,True
swebench_lite,psf__requests-2148,swebench/sweb.eval.x86_64.psf_1776_requests-2148,True
swebench_lite,psf__requests-2317,swebench/sweb.eval.x86_64.psf_1776_requests-2317,True
swebench_lite,psf__requests-2674,swebench/sweb.eval.x86_64.psf_1776_requests-2674,True
swebench_lite,psf__requests-3362,swebench/sweb.eval.x86_64.psf_1776_requests-3362,True
swebench_lite,psf__requests-863,swebench/sweb.eval.x86_64.psf_1776_requests-863,True
swebench_lite,pydata__xarray-3364,swebench/sweb.eval.x86_64.pydata_1776_xarray-3364,True
swebench_lite,pydata__xarray-4094,swebench/sweb.eval.x86_64.pydata_1776_xarray-4094,True
swebench_lite,pydata__xarray-4248,swebench/sweb.eval.x86_64.pydata_1776_xarray-4248,True
swebench_lite,pydata__xarray-4493,swebench/sweb.eval.x86_64.pydata_1776_xarray-4493,True
swebench_lite,pydata__xarray-5131,swebench/sweb.eval.x86_64.pydata_1776_xarray-5131,True
swebench_lite,pylint-dev__pylint-5859,swebench/sweb.eval.x86_64.pylint-dev_1776_pylint-5859,True
swebench_lite,pylint-dev__pylint-6506,swebench/sweb.eval.x86_64.pylint-dev_1776_pylint-6506,True
swebench_lite,pylint-dev__pylint-7080,swebench/sweb.eval.x86_64.pylint-dev_1776_pylint-7080,True
swebench_lite,pylint-dev__pylint-7114,swebench/sweb.eval.x86_64.pylint-dev_1776_pylint-7114,True
swebench_lite,pylint-dev__pylint-7228,swebench/sweb.eval.x86_64.pylint-dev_1776_pylint-7228,True
swebench_lite,pylint-dev__pylint-7993,swebench/sweb.eval.x86_64.pylint-dev_1776_pylint-7993,True
swebench_lite,pytest-dev__pytest-11143,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-11143,True
swebench_lite,pytest-dev__pytest-11148,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-11148,True
swebench_lite,pytest-dev__pytest-5103,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-5103,True
swebench_lite,pytest-dev__pytest-5221,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-5221,True
swebench_lite,pytest-dev__pytest-5227,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-5227,True
swebench_lite,pytest-dev__pytest-5413,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-5413,True
swebench_lite,pytest-dev__pytest-5495,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-5495,True
swebench_lite,pytest-dev__pytest-5692,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-5692,True
swebench_lite,pytest-dev__pytest-6116,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-6116,True
swebench_lite,pytest-dev__pytest-7168,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-7168,True
swebench_lite,pytest-dev__pytest-7220,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-7220,True
swebench_lite,pytest-dev__pytest-7373,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-7373,True
swebench_lite,pytest-dev__pytest-7432,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-7432,True
swebench_lite,pytest-dev__pytest-7490,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-7490,True
swebench_lite,pytest-dev__pytest-8365,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-8365,True
swebench_lite,pytest-dev__pytest-8906,swebench/sweb.eval.x86_64.pytest-dev_1776_pytest-8906,True
